0.,-4.
0.5263157894736842,-4.303176556168771
1.0526315789473684,-5.367005880142957
1.5789473684210527,-7.030919446637533
2.1052631578947367,-8.93338821403632
2.6315789473684212,-10.926021423701581
3.1578947368421053,-12.959818459237782
3.6842105263157894,-15.01561887872723
4.2105263157894735,-17.084553125979937
4.7368421052631575,-19.16196632004987
5.2631578947368425,-21.24517943872544
5.7894736842105265,-23.33253953047704
6.315789473684211,-25.42297010267605
6.842105263157895,-27.51573922242588
7.368421052631579,-29.6103314429963
7.894736842105263,-31.706373027288805
8.421052631578947,-33.80358623322813
8.947368421052632,-35.90176026383387
9.473684210526315,-38.000732188347705
10.,-40.10037405062515
