-2.0000500018749543
-2.0224104097207554
-2.089081319254633
-2.208658264793704
-2.38835567228638
-2.6262509841417985
-2.9110537153450284
-3.2290960522098846
-3.5694273133172985
-3.92464573160703
-4.290016247806295
-4.662514778373778
-5.040170230349533
-5.421661660706075
-5.806077937846258
-6.192773202184352
-6.581278090537415
-6.971243802337097
-7.362405923508764
-7.75456043166868
-8.147547401297132
