-2.0000500018749543
-2.089081319254633
-2.38835567228638
-2.9110537153450284
-3.5694273133172985
-4.290016247806295
-5.040170230349533
-5.806077937846258
-6.581278090537415
-7.362405923508764
-8.147547401297132
