-32.,-21.999999999999964,-20.82842712474623,-20.828427124746167,-18.00000000000005,-17.99999999999996,-17.346249305095043,-17.12964660170447,-17.12964660170436,-16.668500261113916
-31.2,-21.59999999999999,-20.42842712474622,-20.428427124746218,-17.599999999999987,-17.599999999999937,-16.994323167102355,-16.767470942531915,-16.76747094253188,-16.291809131475322
-30.4,-21.199999999999985,-20.028427124746223,-20.02842712474622,-17.19999999999997,-17.199999999999967,-16.646082498017645,-16.40780783083453,-16.407807830834436,-15.916828573740894
-29.6,-20.799999999999986,-19.628427124746192,-19.62842712474619,-16.80000000000005,-16.80000000000002,-16.301977393970006,-16.0508986733139,-16.050898673313842,-15.543758421447782
-28.8,-20.39999999999997,-19.228427124746247,-19.228427124746197,-16.400000000000023,-16.399999999999945,-15.962532192478651,-15.697013384809933,-15.697013384809864,-15.172831663718675
-28.,-19.99999999999997,-18.828427124746216,-18.82842712474621,-16.00000000000004,-15.999999999999975,-15.628359443775874,-15.34645391627966,-15.346453916279623,-14.804321727182295
-27.2,-19.599999999999998,-18.42842712474617,-18.428427124746136,-15.600000000000035,-15.599999999999987,-15.300175990542638,-14.999558088885022,-14.999558088884916,-14.43855175153226
-26.4,-19.20000000000001,-18.02842712474622,-18.028427124746184,-15.199999999999976,-15.199999999999948,-14.978820792652781,-14.656703678360891,-14.65670367836086,-14.07590649576279
-25.6,-18.799999999999883,-17.628427124746263,-17.628427124746214,-14.800000000000027,-14.799999999999958,-14.66527343084429,-14.318312642384933,-14.318312642384926,-13.716847727966098
-24.8,-18.400000000000023,-17.228427124746183,-17.228427124746172,-14.400000000000032,-14.39999999999998,-14.36067100997006,-13.984855309888854,-13.984855309888854,-13.361934228305204
-24.,-18.000000000000025,-16.828427124746167,-16.82842712474616,-14.06631926980607,-14.00000000000005,-13.99999999999998,-13.65685424949242,-13.656854249492344,-13.01184786547147
-23.2,-17.59999999999999,-16.428427124746175,-16.428427124746158,-13.783691033846601,-13.599999999999984,-13.599999999999959,-13.334887399880703,-13.334887399880692,-12.667427541967829
-22.4,-17.200000000000053,-16.028427124746187,-16.028427124746102,-13.514402046532556,-13.200000000000099,-13.200000000000024,-13.019589877020607,-13.019589877020588,-12.329712986293215
